# Session Metadata: LY7Vof9W,local-floor,meters,right-handed,+Y,-Z,
session_id,type,UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW,trackingState
LY7Vof9W,pose,1757988353885,0.01777864,1.67549045,0.03246850,0.07254681,-0.09223435,0.04810742,0.99192513,normal
LY7Vof9W,pose,1757988353889,0.01772131,1.67548306,0.03248912,0.07251872,-0.09201272,0.04824767,0.99194095,normal
LY7Vof9W,pose,1757988353900,0.01765851,1.67548885,0.03250128,0.07252242,-0.09178597,0.04843441,0.99195259,normal
LY7Vof9W,pose,1757988353911,0.01761475,1.67549055,0.03249770,0.07256989,-0.09151623,0.04871945,0.99196008,normal
LY7Vof9W,pose,1757988353923,0.01756505,1.67548260,0.03247374,0.07268911,-0.09132612,0.04868933,0.99197035,normal
LY7Vof9W,pose,1757988353934,0.01751780,1.67547636,0.03245264,0.07271675,-0.09112724,0.04850609,0.99199559,normal
LY7Vof9W,pose,1757988353945,0.01747710,1.67548295,0.03245378,0.07271734,-0.09093533,0.04854501,0.99201126,normal
LY7Vof9W,pose,1757988353956,0.01743660,1.67549492,0.03246284,0.07277518,-0.09073696,0.04861919,0.99202155,normal
LY7Vof9W,pose,1757988353968,0.01739954,1.67549680,0.03247988,0.07276809,-0.09051126,0.04871775,0.99203785,normal
LY7Vof9W,pose,1757988353979,0.01736178,1.67551232,0.03250575,0.07268206,-0.09022659,0.04880959,0.99206558,normal
LY7Vof9W,pose,1757988353990,0.01732813,1.67552928,0.03254324,0.07258699,-0.08997777,0.04893563,0.99208892,normal
LY7Vof9W,pose,1757988354001,0.01729698,1.67553035,0.03257406,0.07257907,-0.08982656,0.04905148,0.99209749,normal
LY7Vof9W,pose,1757988354013,0.01726448,1.67551183,0.03260142,0.07259886,-0.08960432,0.04902522,0.99211743,normal
LY7Vof9W,pose,1757988354024,0.01722939,1.67550744,0.03262091,0.07288433,-0.08932062,0.04907920,0.99211942,normal
LY7Vof9W,pose,1757988354035,0.01718041,1.67553871,0.03263479,0.07324028,-0.08900323,0.04911214,0.99212010,normal
LY7Vof9W,pose,1757988354046,0.01710527,1.67559632,0.03262794,0.07365357,-0.08857018,0.04915649,0.99212606,normal
LY7Vof9W,pose,1757988354057,0.01701720,1.67565125,0.03262192,0.07404308,-0.08809280,0.04926956,0.99213396,normal
LY7Vof9W,pose,1757988354068,0.01691853,1.67568630,0.03261459,0.07432626,-0.08759190,0.04930932,0.99215516,normal
LY7Vof9W,pose,1757988354079,0.01683285,1.67571549,0.03262925,0.07444378,-0.08702290,0.04941786,0.99219102,normal
LY7Vof9W,pose,1757988354091,0.01674460,1.67575376,0.03264588,0.07477053,-0.08634992,0.04956543,0.99221788,normal
LY7Vof9W,pose,1757988354102,0.01663924,1.67581187,0.03264850,0.07536714,-0.08561836,0.04961243,0.99223379,normal
LY7Vof9W,pose,1757988354113,0.01654627,1.67594599,0.03268087,0.07607366,-0.08471423,0.04944948,0.99226561,normal
LY7Vof9W,pose,1757988354124,0.01645747,1.67609036,0.03271210,0.07680718,-0.08387490,0.04936528,0.99228460,normal
LY7Vof9W,pose,1757988354135,0.01636470,1.67624221,0.03275663,0.07747225,-0.08300477,0.04923345,0.99231262,normal
LY7Vof9W,pose,1757988354146,0.01624252,1.67634895,0.03279096,0.07802707,-0.08209096,0.04923106,0.99234528,normal
LY7Vof9W,pose,1757988354157,0.01609863,1.67645247,0.03282380,0.07864716,-0.08106347,0.04918939,0.99238286,normal
LY7Vof9W,pose,1757988354168,0.01593767,1.67655618,0.03284860,0.07945082,-0.07987341,0.04919373,0.99241513,normal
LY7Vof9W,pose,1757988354179,0.01581495,1.67669066,0.03287154,0.08029047,-0.07860684,0.04913646,0.99245152,normal
LY7Vof9W,pose,1757988354190,0.01568506,1.67683379,0.03288102,0.08123846,-0.07743129,0.04904184,0.99247146,normal
LY7Vof9W,pose,1757988354201,0.01556001,1.67699477,0.03289884,0.08224425,-0.07612263,0.04888089,0.99249780,normal
LY7Vof9W,pose,1757988354213,0.01538146,1.67714795,0.03291643,0.08324922,-0.07488696,0.04876535,0.99251370,normal
LY7Vof9W,pose,1757988354224,0.01518532,1.67729793,0.03293896,0.08427819,-0.07363251,0.04864393,0.99252668,normal
LY7Vof9W,pose,1757988354234,0.01500598,1.67744770,0.03299552,0.08516364,-0.07238249,0.04851450,0.99254938,normal
LY7Vof9W,pose,1757988354245,0.01481163,1.67755391,0.03303355,0.08595430,-0.07114300,0.04849644,0.99257172,normal
LY7Vof9W,pose,1757988354256,0.01461159,1.67767734,0.03308308,0.08675357,-0.06989398,0.04847141,0.99259215,normal
LY7Vof9W,pose,1757988354267,0.01440670,1.67780819,0.03311598,0.08764877,-0.06868476,0.04848952,0.99259703,normal
LY7Vof9W,pose,1757988354279,0.01422961,1.67794598,0.03317678,0.08857337,-0.06747861,0.04846917,0.99259868,normal
LY7Vof9W,pose,1757988354290,0.01406532,1.67808357,0.03321707,0.08947628,-0.06640777,0.04850518,0.99258816,normal
LY7Vof9W,pose,1757988354301,0.01391914,1.67822924,0.03326285,0.09037924,-0.06529593,0.04843885,0.99258335,normal
LY7Vof9W,pose,1757988354312,0.01378737,1.67836608,0.03331232,0.09122138,-0.06432064,0.04840106,0.99257184,normal
LY7Vof9W,pose,1757988354323,0.01370647,1.67849515,0.03336698,0.09191334,-0.06345339,0.04834146,0.99256673,normal
LY7Vof9W,pose,1757988354334,0.01363428,1.67860270,0.03343087,0.09248081,-0.06258565,0.04828524,0.99257185,normal
LY7Vof9W,pose,1757988354346,0.01353475,1.67868616,0.03348625,0.09303039,-0.06177810,0.04817336,0.99257652,normal
LY7Vof9W,pose,1757988354357,0.01341797,1.67875039,0.03354365,0.09344454,-0.06105314,0.04809773,0.99258614,normal
LY7Vof9W,pose,1757988354368,0.01329959,1.67880521,0.03359509,0.09379626,-0.06034380,0.04804045,0.99259911,normal
LY7Vof9W,pose,1757988354379,0.01322480,1.67888211,0.03363693,0.09412487,-0.05965689,0.04798317,0.99261230,normal
LY7Vof9W,pose,1757988354390,0.01316843,1.67894769,0.03368372,0.09420166,-0.05907576,0.04788221,0.99264465,normal
LY7Vof9W,pose,1757988354401,0.01312198,1.67899822,0.03373355,0.09408379,-0.05864719,0.04761393,0.99269414,normal
LY7Vof9W,pose,1757988354413,0.01305413,1.67899782,0.03379112,0.09382146,-0.05836204,0.04734165,0.99274880,normal
LY7Vof9W,pose,1757988354424,0.01299821,1.67898597,0.03385311,0.09365070,-0.05819516,0.04700042,0.99279093,normal
LY7Vof9W,pose,1757988354435,0.01295681,1.67898555,0.03390706,0.09353080,-0.05815665,0.04678318,0.99281475,normal
LY7Vof9W,pose,1757988354446,0.01296969,1.67897823,0.03394371,0.09350558,-0.05808692,0.04672385,0.99282400,normal
LY7Vof9W,pose,1757988354457,0.01300014,1.67898471,0.03396338,0.09359204,-0.05809064,0.04661487,0.99282076,normal
LY7Vof9W,pose,1757988354469,0.01303922,1.67900424,0.03397959,0.09373438,-0.05806805,0.04643352,0.99281715,normal
LY7Vof9W,pose,1757988354479,0.01304974,1.67905794,0.03399479,0.09379737,-0.05811382,0.04618888,0.99281994,normal
