UnixTime(ms),ViewIndex,Eye,EyePosX,EyePosY,EyePosZ,EyeOrientX,EyeOrientY,EyeOrientZ,EyeOrientW
1756342053990,0,left,-0.03660598,1.26730421,-0.00914487,0.16692227,0.03270263,0.00651605,0.98540603
1756342053990,1,right,0.03118005,1.26891837,-0.01337568,0.16692227,0.03270263,0.00651605,0.98540603
1756342053997,0,left,-0.03658705,1.26739728,-0.00916108,0.16710201,0.03285751,0.00644948,0.98537085
1756342053997,1,right,0.03119772,1.26900680,-0.01341382,0.16710201,0.03285751,0.00644948,0.98537085
1756342054008,0,left,-0.03657877,1.26744226,-0.00918086,0.16737234,0.03302744,0.00640154,0.98531960
1756342054008,1,right,0.03120457,1.26905039,-0.01345698,0.16737234,0.03302744,0.00640154,0.98531960
1756342054019,0,left,-0.03658627,1.26743757,-0.00919617,0.16753024,0.03326726,0.00638914,0.98528477
1756342054019,1,right,0.03119491,1.26905018,-0.01350438,0.16753024,0.03326726,0.00638914,0.98528477
1756342054030,0,left,-0.03659986,1.26742943,-0.00922579,0.16760144,0.03345615,0.00637843,0.98526634
1756342054030,1,right,0.03117965,1.26904521,-0.01355939,0.16760144,0.03345615,0.00637843,0.98526634
1756342054041,0,left,-0.03660660,1.26742082,-0.00926373,0.16760025,0.03361607,0.00648224,0.98526042
1756342054041,1,right,0.03117125,1.26905413,-0.01361635,0.16760025,0.03361607,0.00648224,0.98526042
1756342054053,0,left,-0.03661504,1.26742763,-0.00930311,0.16764712,0.03388655,0.00639576,0.98524375
1756342054053,1,right,0.03116050,1.26905572,-0.01369379,0.16764712,0.03388655,0.00639576,0.98524375
1756342054064,0,left,-0.03662785,1.26746291,-0.00934080,0.16750162,0.03407690,0.00626899,0.98526274
1756342054064,1,right,0.03114613,1.26907772,-0.01376006,0.16750162,0.03407690,0.00626899,0.98526274
1756342054075,0,left,-0.03664624,1.26749288,-0.00938406,0.16750528,0.03424054,0.00618207,0.98525700
1756342054075,1,right,0.03112637,1.26909978,-0.01382718,0.16750528,0.03424054,0.00618207,0.98525700
1756342054086,0,left,-0.03667479,1.26751055,-0.00941409,0.16736934,0.03443554,0.00616296,0.98527342
1756342054086,1,right,0.03109604,1.26911871,-0.01388394,0.16736934,0.03443554,0.00616296,0.98527342
1756342054097,0,left,-0.03671207,1.26752378,-0.00945031,0.16725280,0.03456780,0.00618146,0.98528846
1756342054097,1,right,0.03105749,1.26913689,-0.01393760,0.16725280,0.03456780,0.00618146,0.98528846
1756342054108,0,left,-0.03675025,1.26755093,-0.00948943,0.16718832,0.03463268,0.00605647,0.98529791
1756342054108,1,right,0.03101890,1.26914848,-0.01398836,0.16718832,0.03463268,0.00605647,0.98529791
1756342054119,0,left,-0.03677925,1.26758688,-0.00953622,0.16731147,0.03470174,0.00591349,0.98527544
1756342054119,1,right,0.03098950,1.26916743,-0.01404743,0.16731147,0.03470174,0.00591349,0.98527544
1756342054131,0,left,-0.03681564,1.26762489,-0.00958429,0.16737992,0.03474781,0.00582530,0.98526271
1756342054131,1,right,0.03095280,1.26919499,-0.01410355,0.16737992,0.03474781,0.00582530,0.98526271
1756342054142,0,left,-0.03685933,1.26765584,-0.00962069,0.16746184,0.03485060,0.00579895,0.98524532
1756342054142,1,right,0.03090817,1.26922513,-0.01415417,0.16746184,0.03485060,0.00579895,0.98524532
1756342054153,0,left,-0.03690714,1.26768326,-0.00965163,0.16749893,0.03492564,0.00580327,0.98523633
1756342054153,1,right,0.03085966,1.26925499,-0.01419499,0.16749893,0.03492564,0.00580327,0.98523633
1756342054164,0,left,-0.03695491,1.26768969,-0.00967995,0.16760903,0.03497607,0.00591924,0.98521513
1756342054164,1,right,0.03081122,1.26927860,-0.01422723,0.16760903,0.03497607,0.00591924,0.98521513
1756342054175,0,left,-0.03699737,1.26768327,-0.00971668,0.16773782,0.03501529,0.00603609,0.98519111
1756342054175,1,right,0.03076820,1.26928931,-0.01426633,0.16773782,0.03501529,0.00603609,0.98519111
1756342054186,0,left,-0.03706390,1.26769614,-0.00977514,0.16777932,0.03503904,0.00603073,0.98518323
1756342054186,1,right,0.03070146,1.26930220,-0.01432802,0.16777932,0.03503904,0.00603073,0.98518323
1756342054197,0,left,-0.03712635,1.26769588,-0.00982809,0.16768119,0.03507149,0.00599950,0.98519897
1756342054197,1,right,0.03063874,1.26929804,-0.01438618,0.16768119,0.03507149,0.00599950,0.98519897
1756342054209,0,left,-0.03719707,1.26768413,-0.00986325,0.16756230,0.03516394,0.00585927,0.98521675
1756342054209,1,right,0.03056736,1.26926908,-0.01443709,0.16756230,0.03516394,0.00585927,0.98521675
1756342054220,0,left,-0.03724497,1.26765541,-0.00985178,0.16739134,0.03538376,0.00582996,0.98523811
1756342054220,1,right,0.03051740,1.26924064,-0.01445595,0.16739134,0.03538376,0.00582996,0.98523811
1756342054231,0,left,-0.03729607,1.26762894,-0.00984673,0.16737604,0.03547189,0.00603073,0.98523634
1756342054231,1,right,0.03046514,1.26924297,-0.01445814,0.16737604,0.03547189,0.00603073,0.98523634
