# Session Metadata: a2Wxlq1p,local-floor,meters,right-handed,+Y,-Z,
session_id,type,UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW,trackingState
a2Wxlq1p,pose,1761617928845,-0.11253203,1.62871996,0.09197119,0.07287656,0.22060975,0.10602219,0.96684003,normal
a2Wxlq1p,pose,1761617928857,-0.11312084,1.62860799,0.09150448,0.07257263,0.22145239,0.10628587,0.96664128,normal
a2Wxlq1p,pose,1761617928870,-0.11331813,1.62856439,0.09133324,0.07252771,0.22169824,0.10652106,0.96656240,normal
a2Wxlq1p,pose,1761617928878,-0.11350290,1.62854639,0.09116313,0.07262368,0.22198106,0.10659228,0.96648243,normal
a2Wxlq1p,pose,1761617928899,-0.11366950,1.62854734,0.09099790,0.07271365,0.22222812,0.10663779,0.96641387,normal
a2Wxlq1p,pose,1761617928915,-0.11400397,1.62858912,0.09064141,0.07319561,0.22258693,0.10665720,0.96629276,normal
a2Wxlq1p,pose,1761617928927,-0.11415775,1.62862045,0.09044656,0.07330759,0.22275071,0.10671499,0.96624015,normal
a2Wxlq1p,pose,1761617928939,-0.11425398,1.62869573,0.09025636,0.07340183,0.22283549,0.10670598,0.96621444,normal
a2Wxlq1p,pose,1761617928952,-0.11433999,1.62879518,0.09004733,0.07362217,0.22297709,0.10662030,0.96617447,normal
a2Wxlq1p,pose,1761617928964,-0.11442010,1.62889913,0.08983216,0.07385102,0.22310618,0.10662805,0.96612635,normal
a2Wxlq1p,pose,1761617928981,-0.11452247,1.62894472,0.08966574,0.07393379,0.22326645,0.10654004,0.96609270,normal
a2Wxlq1p,pose,1761617928985,-0.11462034,1.62898353,0.08949807,0.07394934,0.22349730,0.10641046,0.96605241,normal
a2Wxlq1p,pose,1761617928998,-0.11470769,1.62899682,0.08932671,0.07393907,0.22367344,0.10626537,0.96602840,normal
a2Wxlq1p,pose,1761617929014,-0.11479248,1.62900683,0.08916560,0.07374980,0.22371159,0.10612591,0.96604937,normal
a2Wxlq1p,pose,1761617929020,-0.11486550,1.62900978,0.08899865,0.07372745,0.22377872,0.10588959,0.96606146,normal
a2Wxlq1p,pose,1761617929032,-0.11492415,1.62901893,0.08878902,0.07368659,0.22372499,0.10588358,0.96607768,normal
a2Wxlq1p,pose,1761617929044,-0.11498304,1.62902451,0.08855656,0.07386730,0.22380583,0.10580265,0.96605402,normal
a2Wxlq1p,pose,1761617929055,-0.11504127,1.62904224,0.08832136,0.07401754,0.22389450,0.10580992,0.96602118,normal
a2Wxlq1p,pose,1761617929066,-0.11512654,1.62906557,0.08811244,0.07420808,0.22388772,0.10586852,0.96600171,normal
a2Wxlq1p,pose,1761617929078,-0.11520748,1.62908506,0.08791021,0.07439662,0.22403519,0.10579015,0.96596160,normal
a2Wxlq1p,pose,1761617929089,-0.11529450,1.62908587,0.08769795,0.07449958,0.22400857,0.10564977,0.96597521,normal
a2Wxlq1p,pose,1761617929101,-0.11530890,1.62913126,0.08749601,0.07437787,0.22395658,0.10542524,0.96602117,normal
a2Wxlq1p,pose,1761617929113,-0.11531289,1.62917036,0.08728883,0.07434693,0.22392964,0.10536848,0.96603599,normal
a2Wxlq1p,pose,1761617929125,-0.11531617,1.62921572,0.08708933,0.07420655,0.22387291,0.10532659,0.96606450,normal
a2Wxlq1p,pose,1761617929136,-0.11538421,1.62920353,0.08688244,0.07412158,0.22380793,0.10525693,0.96609367,normal
a2Wxlq1p,pose,1761617929147,-0.11544929,1.62918726,0.08667919,0.07396605,0.22373374,0.10527048,0.96612130,normal
a2Wxlq1p,pose,1761617929159,-0.11551769,1.62915614,0.08648136,0.07367887,0.22359600,0.10534086,0.96616746,normal
a2Wxlq1p,pose,1761617929170,-0.11558069,1.62909696,0.08627751,0.07347336,0.22348138,0.10544686,0.96619806,normal
a2Wxlq1p,pose,1761617929181,-0.11564668,1.62903175,0.08607420,0.07317906,0.22340013,0.10551296,0.96623197,normal
a2Wxlq1p,pose,1761617929192,-0.11574407,1.62895322,0.08585730,0.07287163,0.22332318,0.10560469,0.96626297,normal
a2Wxlq1p,pose,1761617929204,-0.11593951,1.62881997,0.08559641,0.07247598,0.22330032,0.10576087,0.96628093,normal
a2Wxlq1p,pose,1761617929215,-0.11613460,1.62874314,0.08534548,0.07202600,0.22321822,0.10589411,0.96631895,normal
a2Wxlq1p,pose,1761617929226,-0.11626114,1.62864634,0.08511028,0.07171765,0.22316772,0.10605420,0.96633599,normal
a2Wxlq1p,pose,1761617929237,-0.11634140,1.62856010,0.08492181,0.07136581,0.22305089,0.10626332,0.96636604,normal
a2Wxlq1p,pose,1761617929248,-0.11641963,1.62848487,0.08475760,0.07100701,0.22297882,0.10642813,0.96639097,normal
a2Wxlq1p,pose,1761617929259,-0.11650117,1.62839094,0.08455005,0.07079992,0.22288846,0.10661489,0.96640642,normal
a2Wxlq1p,pose,1761617929271,-0.11658661,1.62831762,0.08438352,0.07041194,0.22290341,0.10685589,0.96640470,normal
a2Wxlq1p,pose,1761617929282,-0.11667998,1.62825301,0.08422777,0.07014257,0.22294959,0.10701874,0.96639562,normal
a2Wxlq1p,pose,1761617929293,-0.11674742,1.62816527,0.08407542,0.06998902,0.22300876,0.10703192,0.96639164,normal
a2Wxlq1p,pose,1761617929304,-0.11675324,1.62806273,0.08393320,0.06979079,0.22313783,0.10705937,0.96637314,normal
a2Wxlq1p,pose,1761617929316,-0.11676823,1.62796876,0.08379856,0.06968561,0.22317872,0.10704875,0.96637246,normal
a2Wxlq1p,pose,1761617929327,-0.11681266,1.62790450,0.08366343,0.06968068,0.22332043,0.10716109,0.96632763,normal
a2Wxlq1p,pose,1761617929338,-0.11691974,1.62786853,0.08353987,0.06964853,0.22343958,0.10722821,0.96629496,normal
a2Wxlq1p,pose,1761617929349,-0.11701597,1.62782228,0.08342382,0.06957968,0.22364810,0.10732341,0.96624111,normal
a2Wxlq1p,pose,1761617929360,-0.11710645,1.62777331,0.08332810,0.06939208,0.22385528,0.10735635,0.96620296,normal
a2Wxlq1p,pose,1761617929371,-0.11719559,1.62771216,0.08324775,0.06918617,0.22389099,0.10740402,0.96620416,normal
a2Wxlq1p,pose,1761617929382,-0.11726482,1.62765601,0.08318058,0.06895905,0.22395036,0.10751253,0.96619457,normal
a2Wxlq1p,pose,1761617929394,-0.11734711,1.62762031,0.08312252,0.06884178,0.22400462,0.10756126,0.96618493,normal
a2Wxlq1p,pose,1761617929405,-0.11744218,1.62762675,0.08307108,0.06876271,0.22408037,0.10759796,0.96616891,normal
a2Wxlq1p,pose,1761617929416,-0.11754318,1.62766197,0.08302894,0.06878438,0.22414386,0.10771979,0.96613906,normal
a2Wxlq1p,pose,1761617929428,-0.11764257,1.62770224,0.08298644,0.06886517,0.22423630,0.10777792,0.96610537,normal
a2Wxlq1p,pose,1761617929438,-0.11774127,1.62774721,0.08295754,0.06897064,0.22436220,0.10789348,0.96605572,normal
a2Wxlq1p,pose,1761617929449,-0.11784436,1.62779033,0.08293828,0.06911650,0.22459761,0.10804128,0.96597407,normal
a2Wxlq1p,pose,1761617929460,-0.11795868,1.62783483,0.08293316,0.06937776,0.22494022,0.10807126,0.96587226,normal
a2Wxlq1p,pose,1761617929472,-0.11807857,1.62788528,0.08294192,0.06967330,0.22534127,0.10811552,0.96575254,normal
a2Wxlq1p,pose,1761617929483,-0.11820506,1.62793973,0.08295593,0.06998166,0.22571610,0.10813625,0.96564039,normal
a2Wxlq1p,pose,1761617929494,-0.11828883,1.62803361,0.08298674,0.07034142,0.22612474,0.10807397,0.96552561,normal
a2Wxlq1p,pose,1761617929505,-0.11833556,1.62815639,0.08303067,0.07070191,0.22655594,0.10809196,0.96539617,normal
