# Session Metadata: tKjpuhar,local-floor,meters,right-handed,+Y,-Z,
session_id,type,UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW,trackingState
tKjpuhar,pose,1761619889082,-0.00395966,1.31220287,-0.02874422,0.06697226,0.01281804,0.03740693,0.99697098,normal
tKjpuhar,pose,1761619889086,-0.00387383,1.31217277,-0.02879000,0.06702640,0.01268125,0.03736696,0.99697059,normal
tKjpuhar,pose,1761619889098,-0.00378799,1.31214777,-0.02883101,0.06715509,0.01258370,0.03736458,0.99696326,normal
tKjpuhar,pose,1761619889109,-0.00372505,1.31214380,-0.02883768,0.06714948,0.01250860,0.03729741,0.99696709,normal
tKjpuhar,pose,1761619889120,-0.00366211,1.31212288,-0.02885103,0.06710542,0.01238719,0.03727920,0.99697226,normal
tKjpuhar,pose,1761619889132,-0.00359344,1.31208491,-0.02888346,0.06700383,0.01225463,0.03725562,0.99698161,normal
tKjpuhar,pose,1761619889143,-0.00353622,1.31204915,-0.02890110,0.06695022,0.01216036,0.03721602,0.99698784,normal
tKjpuhar,pose,1761619889154,-0.00350761,1.31200916,-0.02891207,0.06694269,0.01211324,0.03721070,0.99698912,normal
tKjpuhar,pose,1761619889165,-0.00353813,1.31195903,-0.02888870,0.06692014,0.01213464,0.03719373,0.99699101,normal
tKjpuhar,pose,1761619889177,-0.00364876,1.31189030,-0.02882051,0.06696887,0.01220802,0.03727035,0.99698398,normal
tKjpuhar,pose,1761619889188,-0.00375748,1.31181222,-0.02875185,0.06694624,0.01231870,0.03743816,0.99697785,normal
tKjpuhar,pose,1761619889199,-0.00380325,1.31175089,-0.02871466,0.06669281,0.01248771,0.03762404,0.99698574,normal
tKjpuhar,pose,1761619889210,-0.00382233,1.31170624,-0.02871132,0.06642781,0.01259113,0.03773127,0.99699807,normal
tKjpuhar,pose,1761619889221,-0.00385666,1.31165105,-0.02871847,0.06622492,0.01272139,0.03768958,0.99701149,normal
tKjpuhar,pose,1761619889233,-0.00388145,1.31159133,-0.02873278,0.06612213,0.01289782,0.03766077,0.99701714,normal
tKjpuhar,pose,1761619889244,-0.00390816,1.31155097,-0.02874088,0.06607682,0.01294044,0.03772091,0.99701732,normal
tKjpuhar,pose,1761619889255,-0.00391579,1.31152397,-0.02873564,0.06595557,0.01301190,0.03787703,0.99701850,normal
tKjpuhar,pose,1761619889266,-0.00396156,1.31147099,-0.02876091,0.06587006,0.01301333,0.03792396,0.99702235,normal
tKjpuhar,pose,1761619889277,-0.00402641,1.31142691,-0.02878189,0.06577909,0.01313007,0.03800500,0.99702374,normal
tKjpuhar,pose,1761619889289,-0.00407791,1.31138122,-0.02880239,0.06568300,0.01319042,0.03817825,0.99702266,normal
tKjpuhar,pose,1761619889300,-0.00410080,1.31136748,-0.02880669,0.06559435,0.01319686,0.03816975,0.99702873,normal
tKjpuhar,pose,1761619889311,-0.00411606,1.31133682,-0.02881432,0.06546928,0.01322529,0.03818364,0.99703604,normal
tKjpuhar,pose,1761619889322,-0.00414085,1.31129813,-0.02882195,0.06536675,0.01333177,0.03823210,0.99703950,normal
tKjpuhar,pose,1761619889334,-0.00418282,1.31127307,-0.02882290,0.06544483,0.01355591,0.03828044,0.99702950,normal
tKjpuhar,pose,1761619889345,-0.00423622,1.31127161,-0.02883196,0.06574335,0.01384702,0.03829377,0.99700535,normal
tKjpuhar,pose,1761619889356,-0.00438499,1.31126848,-0.02881527,0.06602456,0.01420710,0.03827138,0.99698256,normal
tKjpuhar,pose,1761619889367,-0.00457001,1.31124359,-0.02878380,0.06614246,0.01472676,0.03830633,0.99696586,normal
tKjpuhar,pose,1761619889378,-0.00475502,1.31120935,-0.02875185,0.06605658,0.01520115,0.03841876,0.99696011,normal
tKjpuhar,pose,1761619889389,-0.00489807,1.31119171,-0.02874613,0.06591714,0.01555568,0.03845972,0.99696229,normal
tKjpuhar,pose,1761619889401,-0.00504303,1.31119370,-0.02875471,0.06590258,0.01608846,0.03837325,0.99695813,normal
tKjpuhar,pose,1761619889412,-0.00523758,1.31121776,-0.02876806,0.06605454,0.01677948,0.03839363,0.99693589,normal
tKjpuhar,pose,1761619889423,-0.00546837,1.31126881,-0.02877760,0.06641660,0.01782739,0.03845790,0.99689117,normal
tKjpuhar,pose,1761619889434,-0.00572968,1.31133142,-0.02878428,0.06687788,0.01895145,0.03856993,0.99683527,normal
tKjpuhar,pose,1761619889445,-0.00607681,1.31139439,-0.02877426,0.06720875,0.02011895,0.03867156,0.99678620,normal
tKjpuhar,pose,1761619889456,-0.00636864,1.31142870,-0.02878761,0.06733105,0.02135357,0.03868228,0.99675184,normal
tKjpuhar,pose,1761619889468,-0.00669861,1.31143409,-0.02884626,0.06745842,0.02256659,0.03859404,0.99671993,normal
tKjpuhar,pose,1761619889479,-0.00704575,1.31144986,-0.02889776,0.06753322,0.02384931,0.03841811,0.99669179,normal
tKjpuhar,pose,1761619889490,-0.00736809,1.31148249,-0.02891064,0.06782662,0.02513713,0.03823251,0.99664735,normal
tKjpuhar,pose,1761619889501,-0.00766563,1.31153446,-0.02889585,0.06824799,0.02637962,0.03793085,0.99659800,normal
tKjpuhar,pose,1761619889512,-0.00792885,1.31162590,-0.02888155,0.06876309,0.02750590,0.03762280,0.99654382,normal
tKjpuhar,pose,1761619889523,-0.00817871,1.31170166,-0.02887583,0.06938761,0.02845791,0.03726275,0.99648733,normal
tKjpuhar,pose,1761619889534,-0.00840569,1.31180209,-0.02885962,0.06993682,0.02922052,0.03693668,0.99643900,normal
tKjpuhar,pose,1761619889545,-0.00861740,1.31187508,-0.02885056,0.07056673,0.02987635,0.03638582,0.99639541,normal
tKjpuhar,pose,1761619889556,-0.00882912,1.31192067,-0.02879715,0.07129607,0.03033301,0.03555703,0.99635961,normal
tKjpuhar,pose,1761619889567,-0.00915146,1.31202880,-0.02877283,0.07192683,0.03024534,0.03454419,0.99635257,normal
tKjpuhar,pose,1761619889579,-0.00926399,1.31212437,-0.02870369,0.07272910,0.02945307,0.03327801,0.99636116,normal
tKjpuhar,pose,1761619889590,-0.00919724,1.31223917,-0.02863646,0.07359448,0.02837092,0.03218880,0.99636481,normal
tKjpuhar,pose,1761619889601,-0.00901413,1.31240436,-0.02857447,0.07462625,0.02696356,0.03120911,0.99635831,normal
tKjpuhar,pose,1761619889612,-0.00882149,1.31258842,-0.02852774,0.07555422,0.02569687,0.03047551,0.99634456,normal
tKjpuhar,pose,1761619889623,-0.00861740,1.31276825,-0.02847910,0.07633781,0.02458713,0.02996306,0.99632837,normal
tKjpuhar,pose,1761619889635,-0.00836372,1.31299049,-0.02843094,0.07711933,0.02352545,0.02959042,0.99630496,normal
tKjpuhar,pose,1761619889646,-0.00819016,1.31318721,-0.02837563,0.07797335,0.02249041,0.02930149,0.99627093,normal
tKjpuhar,pose,1761619889657,-0.00808334,1.31331193,-0.02828979,0.07884497,0.02154166,0.02917630,0.99622697,normal
tKjpuhar,pose,1761619889668,-0.00800705,1.31337836,-0.02818632,0.07948831,0.02066985,0.02914452,0.99619524,normal
tKjpuhar,pose,1761619889679,-0.00796318,1.31343424,-0.02807665,0.07992226,0.01983941,0.02917760,0.99617644,normal
tKjpuhar,pose,1761619889690,-0.00784111,1.31357744,-0.02799749,0.08020205,0.01923078,0.02912469,0.99616744,normal
tKjpuhar,pose,1761619889700,-0.00774002,1.31366456,-0.02795887,0.08036648,0.01881650,0.02918484,0.99616033,normal
tKjpuhar,pose,1761619889711,-0.00765038,1.31373343,-0.02793837,0.08052655,0.01858396,0.02942408,0.99614474,normal
tKjpuhar,pose,1761619889722,-0.00759697,1.31379494,-0.02792120,0.08079106,0.01862645,0.02959738,0.99611739,normal
tKjpuhar,pose,1761619889734,-0.00757217,1.31384581,-0.02792835,0.08097250,0.01879835,0.02972053,0.99609576,normal
tKjpuhar,pose,1761619889745,-0.00756836,1.31386667,-0.02793646,0.08099311,0.01912650,0.02987380,0.99608325,normal
tKjpuhar,pose,1761619889756,-0.00759506,1.31383431,-0.02795935,0.08089002,0.01950800,0.02990957,0.99608316,normal
tKjpuhar,pose,1761619889767,-0.00762558,1.31374538,-0.02797318,0.08071408,0.01974851,0.02981645,0.99609548,normal
tKjpuhar,pose,1761619889778,-0.00764465,1.31363845,-0.02798843,0.08050463,0.01991615,0.02975729,0.99611086,normal
tKjpuhar,pose,1761619889789,-0.00759315,1.31353691,-0.02800751,0.08012936,0.01997623,0.02974173,0.99614038,normal
tKjpuhar,pose,1761619889800,-0.00751495,1.31345999,-0.02803850,0.07983293,0.01986274,0.02971890,0.99616714,normal
tKjpuhar,pose,1761619889811,-0.00741005,1.31339228,-0.02807665,0.07971059,0.01975536,0.02980109,0.99617661,normal
tKjpuhar,pose,1761619889822,-0.00732422,1.31333625,-0.02812862,0.07962723,0.01957262,0.02963674,0.99619179,normal
tKjpuhar,pose,1761619889834,-0.00724030,1.31326303,-0.02818489,0.07940473,0.01942339,0.02940862,0.99621923,normal
tKjpuhar,pose,1761619889845,-0.00716400,1.31317788,-0.02823353,0.07892914,0.01923305,0.02929990,0.99626392,normal
tKjpuhar,pose,1761619889858,-0.00712967,1.31310809,-0.02828646,0.07865826,0.01898584,0.02926927,0.99629098,normal
tKjpuhar,pose,1761619889868,-0.00712585,1.31307894,-0.02833796,0.07846988,0.01882976,0.02921807,0.99631030,normal
tKjpuhar,pose,1761619889880,-0.00711823,1.31303889,-0.02839231,0.07829872,0.01869586,0.02939002,0.99632123,normal
tKjpuhar,pose,1761619889891,-0.00707626,1.31298119,-0.02843428,0.07796715,0.01855388,0.02960766,0.99634345,normal
tKjpuhar,pose,1761619889902,-0.00704575,1.31292173,-0.02847672,0.07758676,0.01842624,0.02978420,0.99637025,normal
tKjpuhar,pose,1761619889913,-0.00702477,1.31284040,-0.02852297,0.07724839,0.01843789,0.02998171,0.99639040,normal
tKjpuhar,pose,1761619889924,-0.00701904,1.31277493,-0.02855539,0.07697160,0.01843315,0.03011680,0.99640783,normal
tKjpuhar,pose,1761619889935,-0.00700951,1.31271392,-0.02858400,0.07685665,0.01844028,0.03023233,0.99641308,normal
tKjpuhar,pose,1761619889947,-0.00698662,1.31267306,-0.02860308,0.07678180,0.01837465,0.03032097,0.99641737,normal
tKjpuhar,pose,1761619889958,-0.00697899,1.31261188,-0.02853155,0.07673439,0.01829380,0.03043642,0.99641899,normal
tKjpuhar,pose,1761619889969,-0.00699234,1.31252074,-0.02841520,0.07678446,0.01828814,0.03043880,0.99641516,normal
tKjpuhar,pose,1761619889980,-0.00701141,1.31243765,-0.02829027,0.07660499,0.01834831,0.03062298,0.99642222,normal
